title,id,language,ontologyId,address,position,access,distance,categories,foodTypes,references,contacts,openingHours,province
Cambodia War Remnant Museum,here:pds:place:116w63u5-56d654e8034d4bfeaa732cf80c03edf5,en,here:cm:ontology:museum,"{'label': 'Cambodia War Remnant Museum, 171205 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'នគរធំ', 'postalCode': '171205'}","{'lat': 13.38744, 'lng': 103.86816}","[{'lat': 13.38731, 'lng': 103.86814}]",21164,"[{'id': '300-3100-0028', 'name': 'History Museum', 'primary': True}, {'id': '300-3100-0000', 'name': 'Museum'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '10158892'}]","[{'phone': [{'value': '+855967757552'}], 'www': [{'value': 'http://cambodiawarrem.com'}]}]","[{'text': ['Mon-Sun: 09:00 - 17:00'], 'isOpen': True, 'structured': [{'start': 'T090000', 'duration': 'PT08H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
MGC Asian Traditional Textiles Museum,here:pds:place:116w63u5-93a9300a06bf41a1a04337b8334a8916,en,here:cm:ontology:museum,"{'label': 'MGC Asian Traditional Textiles Museum, 60m, 171201 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្លក្រាម', 'postalCode': '171201', 'houseNumber': '60m'}","{'lat': 13.37532, 'lng': 103.88023}","[{'lat': 13.37589, 'lng': 103.88022}]",21283,"[{'id': '300-3100-0000', 'name': 'Museum', 'primary': True}]",,"[{'supplier': {'id': 'core'}, 'id': '1232151637'}, {'supplier': {'id': 'tripadvisor'}, 'id': '10268767'}]","[{'phone': [{'value': '+85563765571'}, {'value': '+85563765573'}, {'value': '+85563765574'}], 'email': [{'value': 'mgcattm@gmail.com'}, {'value': 'mgcattmadmn@gmail.com'}]}]",Not Available,Siem Reap
Angkor National Museum,here:pds:place:116w63u5-d1f09d6e49b9436b82d0cf78a677783d,en,here:cm:ontology:museum,"{'label': 'Angkor National Museum, 171201 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្លក្រាម', 'postalCode': '171201'}","{'lat': 13.36648, 'lng': 103.8601}","[{'lat': 13.36647, 'lng': 103.86024}]",23454,"[{'id': '300-3100-0028', 'name': 'History Museum', 'primary': True}, {'id': '300-3100-0000', 'name': 'Museum'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '1908787'}]","[{'phone': [{'value': '+85563966601'}], 'www': [{'value': 'http://www.angkornationalmuseum.com'}]}]","[{'text': ['Mon-Thu, Sun: 08:30 - 18:30', 'Fri, Sat: 08:30 - 18:00'], 'isOpen': True, 'structured': [{'start': 'T083000', 'duration': 'PT10H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,SU'}, {'start': 'T083000', 'duration': 'PT09H30M', 'recurrence': 'FREQ:DAILY;BYDAY:FR,SA'}]}]",Siem Reap
Vimean Sokah Museum,here:pds:place:116w63u5-aa42ee9626f5df27aa7e8437a1d4ed43,en,here:cm:ontology:museum,"{'label': 'Vimean Sokah Museum, 171201 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្លក្រាម', 'postalCode': '171201'}","{'lat': 13.36356, 'lng': 103.86079}","[{'lat': 13.36351, 'lng': 103.86092}]",23646,"[{'id': '300-3100-0028', 'name': 'History Museum', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '25173763'}]",Not Available,"[{'text': ['Mon-Sun: 07:00 - 19:00'], 'isOpen': True, 'structured': [{'start': 'T070000', 'duration': 'PT12H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
War Museum Cambodia,here:pds:place:116w63u4-8030b959742c4b44b13eeb5b5c26e538,en,here:cm:ontology:museum,"{'label': 'War Museum Cambodia, 171211 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ទឹកវិល', 'postalCode': '171211'}","{'lat': 13.38907, 'lng': 103.83176}","[{'lat': 13.3892, 'lng': 103.83181}]",23988,"[{'id': '300-3100-0000', 'name': 'Museum', 'primary': True}, {'id': '300-3100-0028', 'name': 'History Museum'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '556684'}]","[{'phone': [{'value': '+855974578666'}], 'www': [{'value': 'http://www.warmuseumcambodia.com', 'categories': [{'id': '300-3100-0028'}]}, {'value': 'https://www.facebook.com/warmuseumcambodia', 'categories': [{'id': '300-3100-0000'}]}]}]","[{'categories': [{'id': '300-3100-0000'}], 'text': ['Mon-Sun: 08:00 - 17:30'], 'isOpen': True, 'structured': [{'start': 'T080000', 'duration': 'PT09H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Viemean Sokha Museum,here:pds:place:116w63u5-016489aa1d7ab45d5fca3eafe0f2b833,en,here:cm:ontology:museum,"{'label': 'Viemean Sokha Museum, ផ្លូវជាតិ 63, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'street': 'ផ្លូវជាតិ 63', 'postalCode': '171202'}","{'lat': 13.36315, 'lng': 103.85647}","[{'lat': 13.36321, 'lng': 103.85634}]",23992,"[{'id': '300-3100-0029', 'name': 'Art Museum', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '25250277'}]",[{'phone': [{'value': '+85585711979'}]}],"[{'text': ['Mon-Thu, Sat, Sun: 09:30 - 18:00', 'Fri: 10:00 - 18:00'], 'isOpen': True, 'structured': [{'start': 'T093000', 'duration': 'PT08H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,SA,SU'}, {'start': 'T100000', 'duration': 'PT08H00M', 'recurrence': 'FREQ:DAILY;BYDAY:FR'}]}]",Siem Reap
Tamjet Kids,here:pds:place:116w63gg-884e4daa8113fc6f1fc334b14eb8e5e0,en,here:cm:ontology:museum,"{'label': 'Tamjet Kids, វិថី វត្តបូ, 171204 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'street': 'វិថី វត្តបូ', 'postalCode': '171204'}","{'lat': 13.35477, 'lng': 103.85927}","[{'lat': 13.35481, 'lng': 103.85918}]",24491,"[{'id': '300-3100-0027', 'name': ""Children's Museum"", 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '25291354'}]",[{'phone': [{'value': '+85512308027'}]}],Not Available,Siem Reap
Budha Statue,here:pds:place:116w63gg-65fc294e4df9470aaec148d513360b0c,en,here:cm:ontology:museum,"{'label': 'Budha Statue, 171204 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សាលាកម្រើក', 'postalCode': '171204'}","{'lat': 13.35233, 'lng': 103.86103}","[{'lat': 13.3522, 'lng': 103.86098}]",24576,"[{'id': '300-3100-0029', 'name': 'Art Museum', 'primary': True}]",,Not Available,[{'phone': [{'value': '+855962164720'}]}],Not Available,Siem Reap
Cambo Park Cambodia,here:pds:place:116w63gy-80060c567614885083ccc3cc60ef8a2f,en,here:cm:ontology:park_recreation_area,"{'label': 'Cambo Park Cambodia, 170507 ប្រាសាទបាគង, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'ប្រាសាទបាគង', 'district': 'រលួស', 'postalCode': '170507'}","{'lat': 13.32313, 'lng': 103.99036}","[{'lat': 13.32326, 'lng': 103.99038}]",217009,"[{'id': '550-5510-0202', 'name': 'Park-Recreation Area', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '26536633'}]",[{'phone': [{'value': '+85517753346'}]}],"[{'text': ['Mon-Sun: 00:00 - 23:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT23H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Phnom Krom Eco Resort,here:pds:place:116w63gd-8927c897b88a485ea30bf1d30abb71a6,en,here:cm:ontology:park_recreation_area,"{'label': 'Phnom Krom Eco Resort, ផ្លូវខេត្ត 2632, 171209 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'សៀមរាប', 'street': 'ផ្លូវខេត្ត 2632', 'postalCode': '171209'}","{'lat': 13.2965, 'lng': 103.82638}","[{'lat': 13.29584, 'lng': 103.82754}]",222805,"[{'id': '800-8600-0000', 'name': 'Sports Facility/Venue', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}, {'id': '550-5510-0202', 'name': 'Park-Recreation Area'}]","[{'id': '256-000', 'name': 'Cambodian', 'primary': True}]",Not Available,[{'www': [{'value': 'http://www.ecotourismsite.com'}]}],Not Available,Siem Reap
Royal Independence Gardens,here:pds:place:116w63u5-fc6d6907920b40f39eb451d55fb9091b,en,here:cm:ontology:park_recreation_area,"{'label': 'Royal Independence Gardens, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'postalCode': '171202'}","{'lat': 13.36539, 'lng': 103.85247}","[{'lat': 13.36539, 'lng': 103.85233}]",228061,"[{'id': '550-5510-0202', 'name': 'Park-Recreation Area', 'primary': True}, {'id': '550-5510-0204', 'name': 'Garden'}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '549851'}]",Not Available,"[{'text': ['Mon-Sun: 00:00 - 22:30'], 'isOpen': True, 'structured': [{'start': 'T000000', 'duration': 'PT22H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Ponleu Kids,here:pds:place:116w63u5-6a3e6abadd925e739dd816f595fa3946,en,here:cm:ontology:park_recreation_area,"{'label': 'Ponleu Kids, 171203 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'គោកចក', 'postalCode': '171203'}","{'lat': 13.37379, 'lng': 103.8566}","[{'lat': 13.37377, 'lng': 103.85674}]",228664,"[{'id': '550-5510-0202', 'name': 'Park-Recreation Area', 'primary': True}]",,"[{'supplier': {'id': 'tripadvisor'}, 'id': '26861691'}]","[{'phone': [{'value': '+85577895111'}], 'www': [{'value': 'https://www.facebook.com/ponleukids'}]}]","[{'text': ['Mon-Sun: 08:30 - 17:00'], 'isOpen': False, 'structured': [{'start': 'T083000', 'duration': 'PT08H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Sabara Cooking Class & Culinary Experience,here:pds:place:116w63u4-20b05b4983054a34a35559a7b3ea9bfb,en,here:cm:ontology:park_recreation_area,"{'label': 'Sabara Cooking Class & Culinary Experience, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'postalCode': '171202'}","{'lat': 13.373, 'lng': 103.8324}","[{'lat': 13.37306, 'lng': 103.83228}]",229856,"[{'id': '800-8200-0000', 'name': 'Education Facility', 'primary': True}, {'id': '550-5510-0202', 'name': 'Park-Recreation Area'}]",,Not Available,"[{'phone': [{'value': '+85563766227'}], 'www': [{'value': 'http://www.sabaraangkorresort.com/experian_/cook-class-based-on-authentic-flavor-of-khmer-and-enjoy-your-food-after-class/?fbclid=IwAR1B5FkT5KNXz5wDyytyEXt6-CvjwoHPo_z6Zw7HQRhCwPyGReW9iiwOmfw'}]}]",Not Available,Siem Reap
Sunset Spot & Picnic Tours,here:pds:place:116httek-b8c14db152980789d1867be26deaf4d7,en,here:cm:ontology:park_recreation_area,"{'label': 'Sunset Spot & Picnic Tours, ផ្លូវខេត្ត 267, 170612 ពួក, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'ពួក', 'district': 'សំរោងយា', 'street': 'ផ្លូវខេត្ត 267', 'postalCode': '170612'}","{'lat': 13.40857, 'lng': 103.73311}","[{'lat': 13.40859, 'lng': 103.73325}]",238676,"[{'id': '550-5510-0202', 'name': 'Park-Recreation Area', 'primary': True}]",,Not Available,"[{'phone': [{'value': '+85512221672'}], 'www': [{'value': 'http://www.sunset-picnic.com'}]}]",Not Available,Siem Reap
Bayon Pastry School Coffee Shop,here:pds:place:116aabd1-46c5d594b4350e38f9832a8a837d46cc,en,here:cm:ontology:pastries,"{'label': 'Bayon Pastry School Coffee Shop, 171202 សៀមរាប, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'សៀមរាប', 'district': 'ស្វាយដង្គំ', 'postalCode': '171202'}","{'lat': 13.36291, 'lng': 103.85376}","[{'lat': 13.36278, 'lng': 103.85374}]",152786,"[{'id': '600-6300-0244', 'name': 'Bakery & Baked Goods Store', 'primary': True}, {'id': '100-1000-0000', 'name': 'Restaurant'}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}, {'id': '100-1100-0331', 'name': 'Tea House'}]","[{'id': '800-069', 'name': 'Pastries', 'primary': True}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '7805494'}]","[{'phone': [{'value': '+85577806229'}, {'value': '+85578907903', 'categories': [{'id': '100-1000-0000'}, {'id': '100-1100-0010'}, {'id': '100-1100-0331'}]}]}]","[{'categories': [{'id': '600-6300-0244'}], 'text': ['Mon-Sat: 07:00 - 17:00'], 'isOpen': False, 'structured': [{'start': 'T070000', 'duration': 'PT10H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA'}]}]",Siem Reap
Meeting Friend Restaurant,here:pds:place:116w63ux-a63ff3edd3280648a9fa02c75cb9fa86,en,here:cm:ontology:restaurant,"{'label': 'Meeting Friend Restaurant, 170905 បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'district': 'រុនតាឯក', 'postalCode': '170905'}","{'lat': 13.47599, 'lng': 104.03143}","[{'lat': 13.47612, 'lng': 104.03146}]",5849,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '256-000', 'name': 'Cambodian'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '27438826'}, {'supplier': {'id': 'tripadvisor'}, 'id': '27451031'}]",[{'phone': [{'value': '+85512510083'}]}],"[{'text': ['Mon-Sun: 06:00 - 24:00'], 'isOpen': True, 'structured': [{'start': 'T060000', 'duration': 'PT18H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Maha Monty Coffee,here:pds:place:116w63uv-4dccb681ce124b51a543838f8aff8542,en,here:cm:ontology:restaurant,"{'label': 'Maha Monty Coffee, ផ្លូវជាតិ 67, 170901 បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'district': 'ខ្នារសណ្ដាយ', 'street': 'ផ្លូវជាតិ 67', 'postalCode': '170901'}","{'lat': 13.5289, 'lng': 103.94364}","[{'lat': 13.52888, 'lng': 103.94378}]",6789,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '211-000', 'name': 'Indonesian'}, {'id': '300-000', 'name': 'European'}, {'id': '304-000', 'name': 'Italian'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '19414451'}]","[{'phone': [{'value': '+85590666388'}], 'www': [{'value': 'http://www.facebook.com/%E1%9E%98%E1%9E%A0%E1%9E%B6%E1%9E%98%E1%9E%93%E1%9F%92%E1%9E%91%E1%9E%B8%E1%9E%9A-MAHA-MONTY-245098012870002/?ref=bookmarks'}]}]","[{'text': ['Mon-Sun: 07:00 - 20:00'], 'isOpen': True, 'structured': [{'start': 'T070000', 'duration': 'PT13H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Devatas Restaurant,here:pds:place:116w63vj-dd1eb03cf5ce4cd8a8f779993eba3841,en,here:cm:ontology:restaurant,"{'label': 'Devatas Restaurant, ផ្លូវជាតិ 67, 170901 បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'district': 'ខ្នារសណ្ដាយ', 'street': 'ផ្លូវជាតិ 67', 'postalCode': '170901'}","{'lat': 13.54477, 'lng': 103.94619}","[{'lat': 13.54476, 'lng': 103.94633}]",6935,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '256-000', 'name': 'Cambodian'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '12861038'}]","[{'phone': [{'value': '+85511292142'}], 'www': [{'value': 'http://www.devatas-restaurant.com'}]}]","[{'text': ['Mon-Sun: 10:30 - 16:00'], 'isOpen': True, 'structured': [{'start': 'T103000', 'duration': 'PT05H30M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
Kameng Leng,here:pds:place:116w63vm-fc3e0b452ee9edb093d3d5b1f3452156,en,here:cm:ontology:restaurant,"{'label': 'Kameng Leng, 170901 បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'district': 'ខ្នារសណ្ដាយ', 'postalCode': '170901'}","{'lat': 13.60404, 'lng': 103.96717}","[{'lat': 13.60416, 'lng': 103.96723}]",9999,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}, {'id': '100-1100-0010', 'name': 'Coffee Shop'}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '101-000', 'name': 'American'}, {'id': '256-000', 'name': 'Cambodian'}, {'id': '800-066', 'name': 'Fusion'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '25273952'}]","[{'phone': [{'value': '+855969880184'}], 'www': [{'value': 'https://web.facebook.com/kamengleng'}]}]","[{'text': ['Mon-Wed, Fri-Sun: 09:00 - 17:00'], 'isOpen': True, 'structured': [{'start': 'T090000', 'duration': 'PT08H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,FR,SA,SU'}]}]",Siem Reap
Steng Toch Homestay & Restaurant,here:pds:place:116w63vm-1bf22319f63a31672fae1152505725f7,en,here:cm:ontology:restaurant,"{'label': 'Steng Toch Homestay & Restaurant, 170901 បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'district': 'ខ្នារសណ្ដាយ', 'postalCode': '170901'}","{'lat': 13.59889, 'lng': 103.94653}","[{'lat': 13.59902, 'lng': 103.94649}]",10662,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '200-000', 'name': 'Asian', 'primary': True}, {'id': '205-000', 'name': 'Thai'}, {'id': '256-000', 'name': 'Cambodian'}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '21088971'}]","[{'phone': [{'value': '+855962992222'}], 'www': [{'value': 'http://www.stengtoch.com'}]}]","[{'text': ['Mon-Sun: 10:00 - 20:00'], 'isOpen': True, 'structured': [{'start': 'T100000', 'duration': 'PT10H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
គ្រួសាខ្មែរ Nam Ben Chok Noodle ក្រុមអ្នកលក់នំបញ្ចុក,here:pds:place:116w63um-b033134e507247949e8a4a66876ad318,km,here:cm:ontology:restaurant,"{'label': 'គ្រួសាខ្មែរ Nam Ben Chok Noodle ក្រុមអ្នកលក់នំបញ្ចុក, ផ្លូវជាតិ 67, 170903 បន្ទាយស្រី, កម្ពុជា', 'countryCode': 'KHM', 'countryName': 'កម្ពុជា', 'county': 'សៀមរាម', 'city': 'បន្ទាយស្រី', 'district': 'ព្រះដាក់', 'street': 'ផ្លូវជាតិ 67', 'postalCode': '170903'}","{'lat': 13.4438, 'lng': 103.93831}","[{'lat': 13.44379, 'lng': 103.93845}]",11411,"[{'id': '100-1000-0000', 'name': 'Restaurant', 'primary': True}]","[{'id': '800-085', 'name': 'Noodles', 'primary': True}]","[{'supplier': {'id': 'tripadvisor'}, 'id': '19987247'}]",[{'phone': [{'value': '+85512410770'}]}],"[{'text': ['ច័ន្ទ-អាទិត្យ: 07:00 - 16:00'], 'isOpen': True, 'structured': [{'start': 'T070000', 'duration': 'PT09H00M', 'recurrence': 'FREQ:DAILY;BYDAY:MO,TU,WE,TH,FR,SA,SU'}]}]",Siem Reap
