id,province_id,image_src,title,description,province_name
298,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-50-39am-thumb245x150.jpg,Angkor Golf Resort,"It is situated in Kasekam Village, Sra Nga Commune, Siem Reap. The golf course with the 7279 miles, 18",សៀមរាម
299,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-45-21am-thumb245x150.png,Angkor Silk Farm,"It is situated in Tortea Village, Knoberiel Commune, Siem Reap. The silkworm breeding and silk center has the",សៀមរាម
300,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-06-31-30am-thumb245x150.png,Royal Garden,There is a small palace which the king stays in the garden; it is smaller if compare with the palace in Phnom,សៀមរាម
301,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-04-45-19am-thumb245x150.png,Preah Norodom Sihanouk-Angkor Museum,"It is situated in Boeung Don Pa Village, Slakram Commune, Siem Reap. It was opened in 2008. In the",សៀមរាម
302,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-49-34am-thumb245x150.png,Landmine Museum,"It is situated on the way to Banteay Srei Temple, Siem Reap. It was founded by a veteran using most of his",សៀមរាម
303,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-43-16am-thumb245x150.png,War Museum,"The Museum is situated in Kacam Village of Siem Reap Province, and opening time is from 8:00 to 15:30. I",សៀមរាម
304,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-27-39am-thumb245x150.png,Angkor balloon,"It is situated in road from airport to Angkor Wat, 1km west of Angkor Wat, Siem Reap. Opening time is from",សៀមរាម
305,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-13-00am-thumb245x150.png,Around Siem Reap,"Tourists visit Siem Reap largely for the Angkor Archaeological Park.  However, there are much more this wonder...",សៀមរាម
306,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-03-04-59am-thumb245x150.png,Preah Khan of Kampong Svay,"A jungle temple of many names: Preah Khan of Kampong Svay, Preah Khan of Kampong Thom and Prasat",សៀមរាម
307,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-02-31-29am-thumb245x150.png,Lolei,"Roluos Group: Ruins of an island-temple built in the middle of a now dry baray, Indratataka, the first large-",សៀមរាម
308,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-28-02-25-14am-thumb245x150.png,Preah Ko,"Roluos Group: Six towers displaying  set on a platform, all beautifully preserved carvings. Originally",សៀមរាម
309,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-10-41-33am-thumb245x150.png,Bakong,"Roluos Group: The most impressive member of the Roluos Group, sitting at the center of the first Angkorian",សៀមរាម
310,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-09-33-26am-thumb245x150.png,Thommanon,"Small, attractive temple in very good condition, built at the same time as Angkor Wat. The Angkor Wat style",សៀមរាម
311,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-09-22-50am-thumb245x150.jpg,Thma Bay Kaek temple,"The spare remains of a brick prasat, now disappeared, leaving only a doorframe, lintel and a bit of the terrac...",សៀមរាម
312,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-09-10-49am-thumb245x150.png,Terrace of the Leper King,"A double terrace wall at the north end of the Terrace of Elephants with deeply carved nagas, demons and",សៀមរាម
313,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-09-00-54am-thumb245x150.png,Tep Pranam,A long walkway with a Buddha figure at the far end. Tep Pranam was originally a Buddhist shrine in the 9th,សៀមរាម
314,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-08-43-11am-thumb245x150.png,Ta Som,"Small, classic Bayon-style monastic complex consisting of a relatively flat enclosure, face tower gopuras and",សៀមរាម
315,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2020-08-08-10-46-22am-thumb245x150.jpg,Ta Prohm Kel,"A single small sandstone tower located opposite Angkor Wat, Ta Prohm Kel is the ruin of the temple or",សៀមរាម
316,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-08-29-40am-thumb245x150.png,Ta Nei temple,"Small (55m x 47m), semi-ruined, untouristed jungle temple reminiscent of Ta Som, displaying classic",សៀមរាម
317,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-08-16-34am-thumb245x150.png,Ta Keo,Towering but plainly decorated temple-mountain dedicated to Shiva. Known in its time as ‘the mountain with,សៀមរាម
318,47,https://tourismcambodia.org/storage/uploads/contents/thumb/118-thumb245x150-angkor_wat_october_2006_001.jpg,Angkor Wat - Heritage of Humanity and World Wonder,"Constructed for king Suryavarman II in the early twelfth century, Angkor Wat, the best-preserved temple in Ang...",សៀមរាម
319,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-14-54am-thumb245x150.png,Cultural Village,The Cambodian Cultural Village is designed to provide tourists with an excellent insight into the life and,សៀមរាម
320,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-41-44am-thumb245x150.png,Barays,A ´baray´ is a water reservoir – an area of land where dikes have been raised to catch and hold water.,សៀមរាម
321,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-58-19am-thumb245x150.jpg,Pub Street,"In Siem Reap, after returning from the temple tours in the evening, many tourists are taken to the Pub Street",សៀមរាម
322,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-38-27am-thumb245x150.png,Spean Thma,‘Spean Thma’ literally translates to ‘Stone Bridge’. Remnants of an ancient bridge over the Siem Reap River.,សៀមរាម
323,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-32-36am-thumb245x150.png,Preah Pithu Group,Five small temples set in a quiet area opposite the Terrace of the Leper King. Most of the construction is fro...,សៀមរាម
324,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-26-38am-thumb245x150.png,Preah Palilay,"Picturesque sandstone and laterite tower in a cool, shaded forest setting, in the area behind the Terrace of",សៀមរាម
325,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-09-50am-thumb245x150.jpg,Prasat Top (West),"Small, ruined towers standing in a quiet section of Angkor Thom. Inscriptions indicate that the site was used",សៀមរាម
326,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-07-07-01am-thumb245x150.jpg,Prasat Top (East),Angkor Thom: Architecturally unimpressive but historically important small tower. Also known as ‘Monument,សៀមរាម
327,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-55-33am-thumb245x150.png,Prasat Suor Prat,Twelve nearly identical laterite and sandstone towers that stand opposite and parallel to the Terrace of the,សៀមរាម
328,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-37-04am-thumb245x150.png,Prasat Prei temple,"Prasat Prei temple is small, untouristed temple ruins in a forest near Neak Pean. Remains of a gopura, the",សៀមរាម
329,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-25-18am-thumb245x150.JPG,Prasat Bei temple,A set of three brick towers between Baksei Chamkrong and the moat of Angkor Thom near the South Gate.,សៀមរាម
330,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-04-15-09am-thumb245x150.png,Phimeanakas temple,Impressive laterite and sandstone pyramid. The lack surviving carvingleaves it artistically uninteresting. But...,សៀមរាម
331,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-22-37am-thumb245x150.png,Neak Pean,A small island temple located in the middle of the last baray (the Preah Khan Baray or Jayatataka) to be,សៀមរាម
332,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-11-59am-thumb245x150.png,Kutisvara temple,Prasats in a severe state of ruin. Some carving visible. Kutisvara was mentioned in an inscription in connecti...,សៀមរាម
333,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-06-24am-thumb245x150.png,Krol Ko,A small temple with a single central tower surrounded by two laterite walls. Pediments displaying the most,សៀមរាម
334,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-03-00-27am-thumb245x150.png,Kleangs (North and South),"Rectangular sandstone building set opposite the Terrace of Elephants, behind the Prasat Suor Prat. ‘Kleang’",សៀមរាម
335,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-27-02-49-31am-thumb245x150.png,Chau Say Tevoda,Chau Say Tevoda is a small temple of similar design and floor plan to that of Thommanon located across the,សៀមរាម
336,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-03-21-10-28-59am-thumb245x150.jpg,Chapel of the Hospital,102 hospitals were built throughout the empire under Jayavarman VII. The hospital itself was probably,សៀមរាម
337,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-52-11am-thumb245x150.png,Bat Chum,Trio of small brick towers on a platform with two surviving lintels in pretty good condition. Bat Chum is a,សៀមរាម
338,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-32-57am-thumb245x150.jpg,Baphuon,"Baphuon : Huge temple-mountain in the heart of Angkor Thom. Largely collapsed and in ruined condition, the",សៀមរាម
339,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-16-49am-thumb245x150.png,Banteay Samre,"Large, comparatively flat temple displaying distinctively Angkor Wat-style architecture and artistry. The temp...",សៀមរាម
340,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-10-00-24am-thumb245x150.png,Banteay Prei,"Small, untouristed temple near Neak Pean. Similar to Ta Som in architectural/artistic style and scale. Some of",សៀមរាម
341,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-09-26-36am-thumb245x150.png,Baksei Chamkrong,A towering 12-meter tall brick and laterite step-pyramid. Harshavarman I began construction or perhaps,សៀមរាម
342,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-56-12am-thumb245x150.png,Kbal Spean,"This holy place must have been favored during the great Angkorean epoch when its waters, after having",សៀមរាម
343,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-30-52am-thumb245x150.png,River of One-Thousand Lingas,"It is located at the foot of the mountain. Along the river of Siem Reap, there are a lot of figures of Yoni an...",សៀមរាម
344,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-17-51am-thumb245x150.png,Pre Roup Temple,"Architecturally and artistically superior temple-mountain. Beautifully carved false doors on upper level, as w...",សៀមរាម
345,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-08-10-25am-thumb245x150.png,East Mebon Temple,"East Mebon temple is a large temple-mountain-like ruin, rising three levels and crowned by five towers.",សៀមរាម
346,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-46-26am-thumb245x150.png,Srah Srang ‘the royal bath’,"It was perhaps a chapel to Kama, God of Love. The spot would suit the temper of the strange power, terribly",សៀមរាម
347,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-40-01am-thumb245x150.jpg,Terrace of the Elephants,The Terrace of the Elephants is part of the walled city of Angkor Thom. The terrace was used by king,សៀមរាម
348,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-31-03am-thumb245x150.png,Kravan Temple,Built by King Harshavarman I in the early 10th century and dedicated to Hindusim.,សៀមរាម
349,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-07-25-54am-thumb245x150.png,Siem Reap Night Market,"No holiday experience is complete without the thrills of shopping at a local night market; In Phnom Penh, the...",សៀមរាម
350,47,https://tourismcambodia.org/storage/uploads/contents/thumb/ministry-of-tourism-cambodia-2019-02-22-04-53-17am-thumb245x150.png,Angkor National Museum,The Angkor National Museum is classified as one of Cambodia’s premier museum sites. On display are,សៀមរាម
